parcel_id,order_id,customer_id,created_at,delivery_date,batch_id,depot_id,dropoff_lat,dropoff_lng,dropoff_address,dropoff_zone_id,dropoff_postal_code,dropoff_location_type,floor_number,has_elevator,road_access_type,weight_kg,length_cm,width_cm,height_cm,volume_m3,actual_shape,density_kg_m3,fragile,stackable,max_stack_weight_kg,loading_orientation_fixed,top_face_id,do_not_tilt,keep_dry,two_person_lift,requires_signature,hazardous,hazmat_class,requires_refrigeration,temp_min_celsius,temp_max_celsius,category,priority_level,service_type,is_return,attempt_number,time_window_start,time_window_end,time_window_flexibility,customer_available_probability,preferred_time_slot
P-0026272,O-0021973,C-0002862,2026-01-22 11:44:26,2026-01-26,B-20260126-003,D-CMB-003,6.873032,79.857172,"No. 73, Hospital Road, Floor 1, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,1,False,restricted_access,2.103,32.3,30.9,22.8,0.022755996,cuboid,92.415,False,True,7.05,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,True,1,08:42:00,16:37:00,anytime,0.758,morning
P-0026273,O-0021974,C-0009266,2026-01-25 21:11:24,2026-01-26,B-20260126-003,D-CMB-003,6.871319,79.861862,"No. 152, Main Street, Floor 10, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,10,True,standard,1.15,30.0,30.5,12.2,0.011163,cuboid,103.019,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,12:07:00,14:38:00,flexible_±30min,0.893,afternoon
P-0026274,O-0021975,C-0002733,2026-01-25 16:48:05,2026-01-26,B-20260126-003,D-CMB-003,6.857638,79.887364,"No. 55, Temple Road, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,0,False,standard,3.004,26.4,16.4,19.4,0.008399424,soft_pack,357.644,False,False,0.0,False,,False,False,False,False,False,,False,,,small_parcel,standard,collection_point,False,1,09:01:00,18:42:00,anytime,0.686,afternoon
P-0026275,O-0021975,C-0017305,2026-01-25 13:12:29,2026-01-26,B-20260126-003,D-CMB-003,6.838965,79.864862,"No. 343, Flower Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,0,False,narrow_lane,15.485,74.7,36.4,46.7,0.126981036,cuboid,121.947,False,True,58.07,False,,False,True,False,False,False,,False,,,large_parcel,express,door_to_door,False,1,09:57:00,13:17:00,flexible_±30min,0.704,morning
P-0026276,O-0021976,C-0003420,2026-01-25 11:36:47,2026-01-26,B-20260126-003,D-CMB-003,6.908704,79.852462,"No. 204, School Lane, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,0,False,narrow_lane,15.248,55.3,46.1,29.0,0.07393057,soft_pack,206.248,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:16:00,18:43:00,flexible_±30min,0.841,evening
P-0026277,O-0021977,C-0006544,2026-01-23 07:41:30,2026-01-26,B-20260126-003,D-CMB-003,6.844083,79.862747,"No. 267, Flower Road, Floor 5, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,5,True,standard,4.197,48.5,31.3,16.5,0.025047825,cuboid,167.559,False,True,30.76,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:42:00,17:24:00,flexible_±30min,0.775,any
P-0026278,O-0021977,C-0004697,2026-01-25 09:29:12,2026-01-26,B-20260126-003,D-CMB-003,6.853468,79.868787,"No. 81, Marine Drive, Floor 1, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,1,True,narrow_lane,4.328,59.0,31.7,14.4,0.02693232,cuboid,160.699,False,True,12.98,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,True,1,11:02:00,12:37:00,flexible_±30min,0.748,morning
P-0026279,O-0021978,C-0004164,2026-01-26 19:14:59,2026-01-26,B-20260126-003,D-CMB-003,6.874943,79.85967,"No. 363, Duplication Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,standard,9.775,65.2,27.0,22.7,0.03996108,cuboid,244.613,False,True,35.3,False,,False,False,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:07:00,20:25:00,anytime,0.772,afternoon
P-0026280,O-0021978,C-0007219,2026-01-24 12:41:56,2026-01-26,B-20260126-003,D-CMB-003,6.892142,79.860537,"No. 85, Railway Avenue, Floor 2, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,2,False,standard,4.38,54.5,45.0,14.4,0.035316,cuboid,124.023,False,True,20.04,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,False,1,16:37:00,18:10:00,flexible_±30min,0.782,evening
P-0026281,O-0021979,C-0013243,2026-01-25 09:39:50,2026-01-26,B-20260126-003,D-CMB-003,6.914639,79.850296,"No. 279, Duplication Road, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,0,False,standard,7.914,39.9,37.4,29.8,0.044469348,cuboid,177.965,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,priority,collection_point,False,1,09:19:00,11:01:00,fixed,0.672,morning
P-0026282,O-0021980,C-0006016,2026-01-24 12:38:42,2026-01-26,B-20260126-003,D-CMB-003,6.852272,79.868107,"No. 384, Hospital Road, Floor 2, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,2,False,narrow_lane,7.074,44.5,39.7,16.8,0.02967972,cuboid,238.345,False,True,20.03,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:03:00,17:32:00,anytime,0.84,morning
P-0026283,O-0021980,C-0014791,2026-01-26 08:40:56,2026-01-26,B-20260126-003,D-CMB-003,6.838371,79.864737,"No. 25, School Lane, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,standard,2.727,26.8,25.6,16.6,0.011388928,cuboid,239.443,False,True,13.75,False,,False,True,False,False,False,,False,,,small_parcel,standard,locker_drop,False,1,09:25:00,16:09:00,flexible_±30min,0.956,morning
P-0026284,O-0021980,C-0009060,2026-01-24 19:43:17,2026-01-26,B-20260126-003,D-CMB-003,6.849324,79.865196,"No. 354, Galle Road, Floor 5, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,5,False,narrow_lane,5.803,27.7,32.6,38.3,0.034585666,cuboid,167.786,False,True,26.43,True,width_height,True,True,False,False,False,,True,1.7,5.1,perishable,standard,door_to_door,False,2,11:24:00,17:18:00,anytime,0.96,evening
P-0026285,O-0021981,C-0004712,2026-01-23 18:30:46,2026-01-26,B-20260126-003,D-CMB-003,6.907872,79.83,"No. 321, Station Road, Floor 3, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,3,False,standard,9.731,53.0,27.3,26.3,0.03805347,cuboid,255.719,False,True,34.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:37:00,18:35:00,anytime,0.718,afternoon
P-0026286,O-0021982,C-0000818,2026-01-25 12:38:03,2026-01-26,B-20260126-003,D-CMB-003,6.839579,79.864645,"No. 203, Market Lane, Floor 2, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,2,False,restricted_access,22.096,82.0,48.5,41.6,0.1654432,irregular,133.556,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,express,door_to_door,False,1,08:23:00,11:03:00,fixed,0.75,morning
P-0026287,O-0021983,C-0006154,2026-01-24 20:59:36,2026-01-26,B-20260126-003,D-CMB-003,6.851915,79.866295,"No. 152, Palm Grove, Floor 1, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,1,False,restricted_access,11.303,36.6,39.3,38.4,0.055233792,irregular,204.639,True,False,0.0,True,length_width,True,False,False,True,False,,False,,,fragile_goods,express,door_to_door,False,2,14:50:00,18:14:00,flexible_±30min,0.933,afternoon
P-0026288,O-0021984,C-0003782,2026-01-22 14:15:52,2026-01-26,B-20260126-003,D-CMB-003,6.910981,79.848737,"No. 15, Market Lane, Floor 2, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,2,False,standard,2.229,19.4,26.0,12.5,0.006305,cuboid,353.529,True,False,0.0,True,length_width,True,False,False,True,False,,False,,,small_parcel,standard,door_to_door,False,1,11:00:00,16:09:00,flexible_±30min,0.728,morning
P-0026289,O-0021985,C-0011927,2026-01-25 13:44:15,2026-01-26,B-20260126-003,D-CMB-003,6.900583,79.853861,"No. 89, Palm Grove, Floor 1, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,1,False,standard,5.388,46.8,29.9,16.6,0.023228712,cuboid,231.954,False,True,24.69,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,14:52:00,20:15:00,anytime,0.691,afternoon
P-0026290,O-0021986,C-0007940,2026-01-25 18:28:45,2026-01-26,B-20260126-003,D-CMB-003,6.87455,79.857501,"No. 161, Galle Road, Floor 7, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,7,True,narrow_lane,10.49,74.4,45.9,28.5,0.09732636,cuboid,107.782,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,08:35:00,16:05:00,anytime,0.891,morning
P-0026291,O-0021987,C-0010365,2026-01-26 18:57:31,2026-01-26,B-20260126-003,D-CMB-003,6.839374,79.865006,"No. 57, Market Lane, Floor 2, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,2,False,standard,7.853,45.9,29.7,30.1,0.041033223,cuboid,191.382,False,True,26.45,False,,False,True,False,True,True,corrosive,False,,,hazmat,standard,door_to_door,False,1,11:04:00,19:49:00,flexible_±30min,0.775,morning
P-0026292,O-0021988,C-0008322,2026-01-24 12:56:21,2026-01-26,B-20260126-003,D-CMB-003,6.849794,79.865294,"No. 147, Temple Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,narrow_lane,3.206,32.9,30.9,13.2,0.013419252,soft_pack,238.91,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,collection_point,False,1,09:25:00,18:05:00,anytime,0.846,morning
P-0026293,O-0021989,C-0011511,2026-01-25 09:28:05,2026-01-26,B-20260126-003,D-CMB-003,6.843507,79.865617,"No. 105, Temple Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,industrial,0,False,standard,8.094,45.7,27.0,27.3,0.03368547,cuboid,240.282,False,True,39.4,False,,False,True,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,2,09:01:00,18:26:00,fixed,0.836,any
P-0026294,O-0021990,C-0010935,2026-01-25 13:01:50,2026-01-26,B-20260126-003,D-CMB-003,6.850922,79.8645,"No. 207, Baseline Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,0,False,standard,0.341,15.7,20.1,3.7,0.001167609,flat,292.05,False,True,6.77,False,,False,True,False,False,False,,False,,,document,standard,door_to_door,False,1,09:09:00,18:36:00,flexible_±30min,0.719,afternoon
P-0026295,O-0021990,C-0005881,2026-01-25 07:25:30,2026-01-26,B-20260126-003,D-CMB-003,6.850531,79.864857,"No. 188, Lake Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,pedestrian_only,6.233,48.8,29.6,37.4,0.054023552,cuboid,115.376,False,True,31.1,False,,False,False,False,False,False,,False,,,medium_parcel,standard,collection_point,True,1,09:24:00,14:27:00,flexible_±30min,0.99,evening
P-0026296,O-0021991,C-0005192,2026-01-26 10:48:31,2026-01-26,B-20260126-003,D-CMB-003,6.899965,79.872995,"No. 347, Marine Drive, Floor 1, Borella, Sri Lanka",Z-CMB-006,00800,residential,1,False,narrow_lane,4.719,41.9,36.1,25.2,0.038117268,cuboid,123.802,False,True,20.47,True,length_width,False,True,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,10:40:00,13:43:00,flexible_±30min,0.698,morning
P-0026297,O-0021992,C-0005470,2026-01-23 08:23:29,2026-01-26,B-20260126-003,D-CMB-003,6.837018,79.860125,"No. 231, Canal Road, Floor 8, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,8,True,restricted_access,19.395,40.1,28.2,46.1,0.052130802,cuboid,372.045,False,True,72.53,True,length_width,True,True,False,True,True,biological,False,,,hazmat,express,door_to_door,False,1,10:12:00,12:59:00,flexible_±30min,0.81,any
P-0026298,O-0021992,C-0003366,2026-01-24 09:40:21,2026-01-26,B-20260126-003,D-CMB-003,6.874851,79.858647,"No. 118, Railway Avenue, Floor 7, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,7,True,standard,2.636,40.8,30.7,17.6,0.022045056,cuboid,119.573,False,True,11.51,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:05:00,16:12:00,flexible_±30min,0.99,evening
P-0026299,O-0021993,C-0004451,2026-01-26 08:19:11,2026-01-26,B-20260126-003,D-CMB-003,6.9051,79.850724,"No. 233, Lake Road, Floor 1, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,1,False,standard,2.567,29.0,24.8,15.3,0.01100376,cuboid,233.284,False,True,14.85,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,12:13:00,20:38:00,anytime,0.837,afternoon
P-0026300,O-0021994,C-0014812,2026-01-26 19:49:15,2026-01-26,B-20260126-003,D-CMB-003,6.893509,79.847044,"No. 340, Baseline Road, Floor 2, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,commercial,2,True,standard,0.565,20.7,16.2,19.6,0.006572664,cuboid,85.962,False,True,11.79,False,,False,True,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,16:20:00,20:06:00,fixed,0.891,evening
P-0026301,O-0021995,C-0010081,2026-01-22 17:58:19,2026-01-26,B-20260126-003,D-CMB-003,6.839032,79.865473,"No. 90, High Level Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,narrow_lane,4.443,37.6,30.1,11.6,0.013128416,cuboid,338.426,False,True,27.38,False,,False,True,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,11:07:00,14:09:00,flexible_±30min,0.959,any
P-0026302,O-0021996,C-0006788,2026-01-25 07:02:12,2026-01-26,B-20260126-003,D-CMB-003,6.850244,79.863641,"No. 225, Temple Road, Floor 2, Dehiwala, Sri Lanka",Z-CMB-008,10350,industrial,2,False,standard,2.548,40.8,21.8,25.5,0.02268072,irregular,112.342,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:23:00,19:58:00,flexible_±30min,0.99,afternoon
P-0026303,O-0021996,C-0012040,2026-01-26 20:14:17,2026-01-26,B-20260126-003,D-CMB-003,6.873835,79.858982,"No. 128, Park Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,0,False,narrow_lane,1.816,31.3,30.2,14.9,0.014084374,cuboid,128.937,False,True,13.92,False,,False,False,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,15:29:00,18:15:00,fixed,0.78,any
P-0026304,O-0021997,C-0008237,2026-01-26 18:36:44,2026-01-26,B-20260126-003,D-CMB-003,6.848895,79.890509,"No. 50, Main Street, Floor 3, Nugegoda, Sri Lanka",Z-CMB-007,10250,industrial,3,False,standard,22.415,58.3,47.3,46.0,0.12684914,cuboid,176.706,False,True,58.93,False,,False,False,False,False,False,,False,,,large_parcel,priority,door_to_door,True,1,16:46:00,18:46:00,fixed,0.99,any
P-0026305,O-0021998,C-0010926,2026-01-23 14:58:11,2026-01-26,B-20260126-003,D-CMB-003,6.908024,79.857396,"No. 253, Railway Avenue, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,0,False,standard,6.991,41.8,33.1,23.1,0.031960698,cuboid,218.737,False,True,39.7,False,,False,False,False,False,False,,False,,,medium_parcel,express,locker_drop,False,1,16:21:00,19:52:00,fixed,0.921,evening
P-0026306,O-0021999,C-0003215,2026-01-25 15:38:31,2026-01-26,B-20260126-003,D-CMB-003,6.851532,79.847562,"No. 394, Lake Road, Floor 6, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,6,True,narrow_lane,4.85,55.7,29.6,16.4,0.027039008,cuboid,179.37,False,True,25.78,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,13:38:00,20:20:00,flexible_±30min,0.938,afternoon
P-0026307,O-0022000,C-0015834,2026-01-25 15:19:30,2026-01-26,B-20260126-003,D-CMB-003,6.849164,79.864394,"No. 150, High Level Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,0,False,narrow_lane,4.537,50.6,29.6,33.7,0.050474512,irregular,89.887,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,13:48:00,16:49:00,flexible_±30min,0.79,afternoon
P-0026308,O-0022001,C-0014711,2026-01-26 16:42:25,2026-01-26,B-20260126-003,D-CMB-003,6.873547,79.864179,"No. 382, Galle Road, Floor 6, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,6,True,narrow_lane,2.182,39.0,21.1,22.3,0.01835067,cuboid,118.906,False,True,8.45,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,2,12:11:00,20:40:00,anytime,0.668,afternoon
P-0026309,O-0022002,C-0014683,2026-01-23 08:10:23,2026-01-26,B-20260126-003,D-CMB-003,6.876412,79.858691,"No. 331, Temple Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,industrial,0,True,standard,3.52,42.8,30.6,16.8,0.022002624,cuboid,159.981,False,True,18.25,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,False,1,15:42:00,17:36:00,flexible_±30min,0.929,any
P-0026310,O-0022003,C-0005309,2026-01-25 12:32:32,2026-01-26,B-20260126-003,D-CMB-003,6.875055,79.859189,"No. 296, Galle Road, Floor 7, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,7,True,restricted_access,1.986,31.9,24.7,21.1,0.016625323,cuboid,119.456,False,True,15.31,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:32:00,18:12:00,flexible_±30min,0.902,evening
P-0026311,O-0022004,C-0005705,2026-01-25 21:54:54,2026-01-26,B-20260126-003,D-CMB-003,6.876997,79.859263,"No. 173, Station Road, Floor 2, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,2,False,pedestrian_only,4.491,36.8,21.8,17.6,0.014119424,soft_pack,318.072,False,True,15.16,False,,False,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,2,13:58:00,20:33:00,anytime,0.773,afternoon
P-0026312,O-0022005,C-0002096,2026-01-26 09:42:26,2026-01-26,B-20260126-003,D-CMB-003,6.857018,79.866599,"No. 241, Railway Avenue, Floor 6, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,6,False,narrow_lane,3.969,36.8,31.6,18.0,0.02093184,irregular,189.615,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,07:41:00,16:36:00,flexible_±30min,0.751,afternoon
P-0026313,O-0022006,C-0002682,2026-01-24 17:05:29,2026-01-26,B-20260126-003,D-CMB-003,6.850289,79.865625,"No. 235, Station Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,narrow_lane,3.884,47.8,28.6,17.5,0.0239239,cuboid,162.348,False,False,0.0,True,length_width,False,True,False,False,False,,True,2.4,6.2,medium_parcel,express,locker_drop,False,1,16:33:00,20:26:00,flexible_±30min,0.896,any
P-0026314,O-0022006,C-0009689,2026-01-23 13:22:38,2026-01-26,B-20260126-003,D-CMB-003,6.873468,79.858976,"No. 165, Railway Avenue, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,0,False,standard,4.193,33.7,48.1,28.2,0.045711354,cuboid,91.728,False,True,22.93,True,width_height,False,True,False,True,True,flammable,False,,,hazmat,express,collection_point,False,1,10:06:00,14:06:00,flexible_±30min,0.721,morning
P-0026315,O-0022007,C-0013153,2026-01-26 20:49:26,2026-01-26,B-20260126-003,D-CMB-003,6.839935,79.865346,"No. 111, Hospital Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,standard,7.63,62.3,38.0,27.8,0.06581372,cuboid,115.933,False,True,38.36,False,,False,True,False,False,False,,True,4.8,6.9,perishable,standard,collection_point,False,1,11:48:00,17:00:00,flexible_±30min,0.942,evening
P-0026316,O-0022008,C-0011174,2026-01-24 12:23:09,2026-01-26,B-20260126-003,D-CMB-003,6.863971,79.864269,"No. 188, Duplication Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,narrow_lane,4.096,46.2,23.2,20.5,0.02197272,cuboid,186.413,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,medium_parcel,express,collection_point,False,1,08:22:00,11:13:00,flexible_±30min,0.793,any
P-0026317,O-0022009,C-0001664,2026-01-24 12:33:36,2026-01-26,B-20260126-003,D-CMB-003,6.849831,79.865198,"No. 200, Temple Road, Floor 5, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,5,False,narrow_lane,18.335,52.4,33.3,38.6,0.067353912,cuboid,272.219,False,False,0.0,False,,False,True,False,True,True,biological,False,,,hazmat,standard,door_to_door,False,1,10:34:00,20:32:00,anytime,0.66,afternoon
P-0026318,O-0022010,C-0003234,2026-01-24 08:06:12,2026-01-26,B-20260126-003,D-CMB-003,6.874117,79.858392,"No. 387, Hospital Road, Floor 10, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,10,False,standard,9.651,49.6,41.8,24.5,0.05079536,cuboid,189.998,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,11:10:00,14:10:00,fixed,0.925,morning
P-0026319,O-0022011,C-0005827,2026-01-24 11:27:25,2026-01-26,B-20260126-003,D-CMB-003,6.856441,79.865711,"No. 288, Canal Road, Floor 2, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,2,False,narrow_lane,1.099,24.7,27.0,14.4,0.00960336,soft_pack,114.439,False,True,8.8,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,10:47:00,16:26:00,anytime,0.709,morning
P-0026320,O-0022012,C-0000514,2026-01-25 15:51:50,2026-01-26,B-20260126-003,D-CMB-003,6.874254,79.859726,"No. 335, Galle Road, Floor 3, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,3,False,narrow_lane,5.019,46.4,30.3,24.7,0.034726224,cuboid,144.531,False,True,16.07,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,10:48:00,20:16:00,anytime,0.807,morning
P-0026321,O-0022013,C-0013852,2026-01-25 15:00:36,2026-01-26,B-20260126-003,D-CMB-003,6.87633,79.85863,"No. 4, School Lane, Floor 7, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,7,True,narrow_lane,11.02,48.6,33.9,35.9,0.059146686,cylinder,186.316,True,False,0.0,True,width_height,True,True,False,True,True,flammable,False,,,hazmat,standard,door_to_door,False,1,12:06:00,20:45:00,flexible_±30min,0.885,afternoon
P-0026322,O-0022014,C-0004711,2026-01-24 21:36:44,2026-01-26,B-20260126-003,D-CMB-003,6.841247,79.858084,"No. 363, Main Street, Floor 4, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,4,True,narrow_lane,1.845,30.9,14.6,15.6,0.007037784,cuboid,262.156,False,True,8.1,False,,False,True,False,False,False,,False,,,small_parcel,priority,door_to_door,False,1,16:01:00,17:58:00,fixed,0.732,any
